GID,SampleID,number,colldate,flowering_season_start,growing_season_start,elevation,latitude,longitude,dist
G21240,SEEDGWAS2827,CIMMYTMA-007712,1967-01-01,7,5,1924,19.81666667,-97.78333333,3.16227757668428
G21240,SEEDGWAS4477,CIMMYTMA-007712,1967-01-01,7,5,1924,19.81666667,-97.78333333,3.16227757668428
G21241,SEEDGWAS5003,CIMMYTMA-007713,1967-01-01,7,5,1924,19.81666667,-97.78333333,3.16227757668428
G21241,SEEDGWAS2828,CIMMYTMA-007713,1967-01-01,7,5,1924,19.81666667,-97.78333333,3.16227757668428
G21244,SEEDGWAS4478,CIMMYTMA-007716,1967-01-01,6,4,2094,18.96666667,-98.28333333,2.89006926612499
G21244,SEEDGWAS2829,CIMMYTMA-007716,1967-01-01,6,4,2094,18.96666667,-98.28333333,2.89006926612499
G21246,SEEDGWAS4479,CIMMYTMA-007717,1967-01-01,6,4,2094,18.96666667,-98.28333333,2.89006926612499
G21246,SEEDGWAS2830,CIMMYTMA-007717,1967-01-01,6,4,2094,18.96666667,-98.28333333,2.89006926612499
G21247,SEEDGWAS5004,CIMMYTMA-007722,1967-01-01,6,4,2207,19.15,-98.33333333,3.04307049538605
G21247,SEEDGWAS2831,CIMMYTMA-007722,1967-01-01,6,4,2207,19.15,-98.33333333,3.04307049538605
G21248,SEEDGWAS4480,CIMMYTMA-007725,1967-01-01,6,4,2240,18.967821,-97.883367,2.58392521812688
G21255,SEEDGWAS5005,CIMMYTMA-007728,1967-01-01,6,4,2134,18.95,-98.01666667,2.67186996361063
G21255,SEEDGWAS2832,CIMMYTMA-007728,1967-01-01,6,4,2134,18.95,-98.01666667,2.67186996361063
G21256,SEEDGWAS5006,CIMMYTMA-007731,1967-01-01,6,4,2189,18.9,-97.96666667,2.60138855910543
G21257,SEEDGWAS4481,CIMMYTMA-007732,1967-01-01,6,4,2240,18.967821,-97.883367,2.58392521812688
G21257,SEEDGWAS2834,CIMMYTMA-007732,1967-01-01,6,4,2240,18.967821,-97.883367,2.58392521812688
G21259,SEEDGWAS2835,CIMMYTMA-007735,1967-01-01,6,4,2240,18.967821,-97.883367,2.58392521812688
G21259,SEEDGWAS4482,CIMMYTMA-007735,1967-01-01,6,4,2240,18.967821,-97.883367,2.58392521812688
G21260,SEEDGWAS5007,CIMMYTMA-007737,1967-01-01,6,4,2189,18.9,-97.96666667,2.60138855910543
G21262,SEEDGWAS4483,CIMMYTMA-007738,1967-01-01,6,4,2240,18.967821,-97.883367,2.58392521812688
G21266,SEEDGWAS4484,CIMMYTMA-007739,1967-01-01,6,4,2240,18.967821,-97.883367,2.58392521812688
G21268,SEEDGWAS4485,CIMMYTMA-007741,1967-01-01,6,4,2149,18.98333333,-97.78333333,2.52212432476192
G21269,SEEDGWAS2838,CIMMYTMA-007742,1967-01-01,6,4,2155,19.08333333,-98.28333333,2.9621689191462
G21269,SEEDGWAS5008,CIMMYTMA-007742,1967-01-01,6,4,2155,19.08333333,-98.28333333,2.9621689191462
G2127,SEEDGWAS685,CIMMYTMA-000245,1952-01-29,7,5,981,18.12723,-97.081927,1.42689654628672
G21271,SEEDGWAS5009,CIMMYTMA-007744,1967-01-01,6,4,2240,18.967821,-97.883367,2.58392521812688
G21271,SEEDGWAS2839,CIMMYTMA-007744,1967-01-01,6,4,2240,18.967821,-97.883367,2.58392521812688
G21288,SEEDGWAS4486,CIMMYTMA-007748,1967-01-01,7,5,1837,19.86666667,-97.58333333,3.09556122649839
G21290,SEEDGWAS5010,CIMMYTMA-007759,1952-03-15,7,5,1839,19.2,-101.7,6.05094136294329
G21291,SEEDGWAS1497,CIMMYTMA-007764,,12,10,546,-22.71666667,-47.63333333,62.7088000689581
G21293,SEEDGWAS1498,CIMMYTMA-007773,,12,10,611,-22.625913,-48.806462,61.7502092175163
G21299,SEEDGWAS348,CIMMYTMA-007789,,12,10,735,-20.63333333,-47.28333333,61.679109047059
G2130,SEEDGWAS3166,CIMMYTMA-000246,1952-01-28,7,5,650,17.96666667,-97.01666667,1.27682339364369
G21303,SEEDGWAS349,CIMMYTMA-007792,,12,10,732,-21.76666667,-47.06666667,62.5503041468793
G21306,SEEDGWAS882,CIMMYTMA-007799,,12,10,600,-22.612407,-47.210516,62.9693799700534
G21314,SEEDGWAS350,CIMMYTMA-007802,,12,10,600,-22.612407,-47.210516,62.9693799700534
G2132,SEEDGWAS3799,CIMMYTMA-000247,1952-01-29,7,5,981,18.12723,-97.081927,1.42689654628672
G21333,SEEDGWAS352,CIMMYTMA-007813,,12,10,505,-23.11666667,-47.71666667,62.9003090894402
G21334,SEEDGWAS1500,CIMMYTMA-007815,,12,10,826,-22.01666667,-47.9,62.0585319134319
G21335,SEEDGWAS2057,CIMMYTMA-007817,,12,10,701,-23.31666667,-46.23333333,64.1717508376432
G21338,SEEDGWAS353,CIMMYTMA-007818,,11,9,499,-21.93333333,-50.5,60.0121329951526
G21339,SEEDGWAS2058,CIMMYTMA-007820,,12,10,546,-21.16666667,-47.8,61.6028723568264
G21343,SEEDGWAS354,CIMMYTMA-007823,,12,10,771,-23.55,-46.63333333,64.0104960589893
G21344,SEEDGWAS883,CIMMYTMA-007826,,12,10,443,-21.66666667,-49.75,60.4105513762409
G21348,SEEDGWAS1501,CIMMYTMA-007828,,12,10,443,-21.66666667,-49.75,60.4105513762409
G21362,SEEDGWAS2059,CIMMYTMA-007831,,12,10,459,-21.63582,-49.797833,60.3540898062026
G21369,SEEDGWAS3240,CIMMYTMA-007841,1955-04-01,4,2,208,-12.43333333,-39.21666667,64.0435549121889
G21375,SEEDGWAS2061,CIMMYTMA-007844,1955-04-08,4,2,208,-12.43333333,-39.21666667,64.0435549121889
G21376,SEEDGWAS1503,CIMMYTMA-007881,,12,10,404,-21.350258,-50.268661,59.8100237420385
G21390,SEEDGWAS355,CIMMYTMA-007915,1954-01-01,NA,NA,56,-0.643762,-80.053784,23.9321009401064
G21391,SEEDGWAS2476,CIMMYTMA-007930,1968-01-01,8,6,1462,30.38333333,-107.9333333,17.7809901134767
G21391,SEEDGWAS4487,CIMMYTMA-007930,1968-01-01,8,6,1462,30.38333333,-107.9333333,17.7809901134767
G21395,SEEDGWAS4488,CIMMYTMA-007933,1968-01-01,8,6,2097,29.21666667,-108.1166667,17.065104123783
G21399,SEEDGWAS4231,CIMMYTMA-007950,1968-01-01,7,5,1948,28.2,-108.3833333,16.5648305523748
G21399,SEEDGWAS5165,CIMMYTMA-007950,1968-01-01,7,5,1948,28.2,-108.3833333,16.5648305523748
G21403,SEEDGWAS4232,CIMMYTMA-007956,1968-01-01,7,5,2411,26.83333333,-107.0666667,14.6738051373225
G21403,SEEDGWAS4489,CIMMYTMA-007956,1968-01-01,7,5,2411,26.83333333,-107.0666667,14.6738051373225
G21408,SEEDGWAS3960,CIMMYTMA-007964,1968-01-01,7,5,769,28.16666667,-108.5333333,16.6554795879014
G21409,SEEDGWAS3499,CIMMYTMA-007970,1968-12-02,7,5,1853,25.114238,-104.693768,11.7576913375571
G2141,SEEDGWAS3167,CIMMYTMA-000248,1952-01-01,7,5,981,18.12723,-97.081927,1.42689654628672
G21443,SEEDGWAS4490,CIMMYTMA-007976,1968-01-01,7,5,1174,24.892673,-106.384789,12.9271557208835
G21443,SEEDGWAS3716,CIMMYTMA-007976,1968-01-01,7,5,1174,24.892673,-106.384789,12.9271557208835
G21445,SEEDGWAS4491,CIMMYTMA-007978,1968-01-01,7,5,2953,26.035565,-106.302375,13.5740778593674
G21531,SEEDGWAS4492,CIMMYTMA-007979,1968-01-01,7,5,1816,25.33333333,-105.7333333,12.6863224837837
G2165,SEEDGWAS4042,CIMMYTMA-000255,1946-01-01,6,4,744,16.657461,-96.094961,0.570238687586171
G2166,SEEDGWAS2671,CIMMYTMA-000258,1952-01-01,7,5,2188,17.4311111,-96.93361111,0.974173885079034
G2166,SEEDGWAS4287,CIMMYTMA-000258,1952-01-01,7,5,2188,17.4311111,-96.93361111,0.974173885079034
G21678,SEEDGWAS4493,CIMMYTMA-007980,1968-01-01,7,5,1889,23.972408,-104.682259,11.0141431810449
G21698,SEEDGWAS4494,CIMMYTMA-007981,1968-01-01,7,5,1889,23.972408,-104.682259,11.0141431810449
G21721,SEEDGWAS4495,CIMMYTMA-007982,1968-01-01,7,5,1884,23.972644,-104.65351,10.9915965371668
G21723,SEEDGWAS3961,CIMMYTMA-007987,1968-11-14,7,5,655,20.31666667,-105.3333333,9.85050778203846
G21724,SEEDGWAS885,CIMMYTMA-007989,1968-01-01,7,5,843,21.232846,-104.915301,9.79335213872477
G21725,SEEDGWAS3241,CIMMYTMA-008004,1968-12-08,7,5,416,26.425469,-108.211516,15.307857255563
G21729,SEEDGWAS2477,CIMMYTMA-008009,1978-06-19,NA,NA,16,-33.55,-58.21666667,63.2738142043804
G21732,SEEDGWAS2478,NA,NA,NA,NA,NA,NA,NA,NA
G21751,SEEDGWAS2841,CIMMYTMA-008069,1970-01-14,NA,NA,2287,19.65,-102.2666667,6.73805549653939
G21751,SEEDGWAS4496,CIMMYTMA-008069,1970-01-14,NA,NA,2287,19.65,-102.2666667,6.73805549653939
G21755,SEEDGWAS886,CIMMYTMA-008071,1970-01-15,7,5,890,19.325525,-102.53255,6.88037247372938
G21756,SEEDGWAS2479,CIMMYTMA-008073,1970-01-15,7,5,1303,19.290057,-100.441427,4.91666026942436
G21760,SEEDGWAS4497,CIMMYTMA-008074,1970-01-15,7,5,2176,19.41666667,-102.4,6.78333354162164
G21760,SEEDGWAS2480,CIMMYTMA-008074,1970-01-15,7,5,2176,19.41666667,-102.4,6.78333354162164
G21761,SEEDGWAS4498,CIMMYTMA-008078,1970-01-15,7,5,1656,19.71666667,-102.5166667,6.99531611762869
G21761,SEEDGWAS2481,CIMMYTMA-008078,1970-01-15,7,5,1656,19.71666667,-102.5166667,6.99531611762869
G21765,SEEDGWAS4499,CIMMYTMA-008079,1970-01-16,7,5,1327,19.58333333,-102.4666667,6.90179146186781
G21765,SEEDGWAS2482,CIMMYTMA-008079,1970-01-16,7,5,1327,19.58333333,-102.4666667,6.90179146186781
G21775,SEEDGWAS2842,CIMMYTMA-008082,1970-01-16,7,5,1860,19.901672,-102.389648,6.94623090094548
G21776,SEEDGWAS4233,CIMMYTMA-008085,1970-01-16,7,5,1704,19.9,-102.1666667,6.74046672230081
G21777,SEEDGWAS4500,CIMMYTMA-008086,1970-01-16,7,5,1704,19.9,-102.1666667,6.74046672230081
G21777,SEEDGWAS2843,CIMMYTMA-008086,1970-01-16,7,5,1704,19.9,-102.1666667,6.74046672230081
G21779,SEEDGWAS5011,CIMMYTMA-008087,1970-01-16,7,5,1704,19.9,-102.1666667,6.74046672230081
G21779,SEEDGWAS2844,CIMMYTMA-008087,1970-01-16,7,5,1704,19.9,-102.1666667,6.74046672230081
G21783,SEEDGWAS2845,CIMMYTMA-008088,1970-01-16,7,5,1704,19.9,-102.1666667,6.74046672230081
G21783,SEEDGWAS5012,CIMMYTMA-008088,1970-01-16,7,5,1704,19.9,-102.1666667,6.74046672230081
G21785,SEEDGWAS2846,CIMMYTMA-008089,1970-01-17,7,5,1839,19.2,-101.7,6.05094136294329
G21791,SEEDGWAS2847,CIMMYTMA-008091,1970-01-13,7,5,2114,19.28333333,-101.4833333,5.87546704692961
G21791,SEEDGWAS4501,CIMMYTMA-008091,1970-01-13,7,5,2114,19.28333333,-101.4833333,5.87546704692961
G21804,SEEDGWAS2848,CIMMYTMA-008093,1970-01-14,7,5,2329,19.82,-101.9,6.46407697183272
G21804,SEEDGWAS4502,CIMMYTMA-008093,1970-01-14,7,5,2329,19.82,-101.9,6.46407697183272
G21856,SEEDGWAS4503,CIMMYTMA-008096,1970-01-12,7,5,1895,19.652464,-101.255262,5.80743854089305
G21858,SEEDGWAS4504,CIMMYTMA-008098,1970-03-13,6,4,2094,17.447871,-97.216461,1.25461546060934
G21859,SEEDGWAS2483,CIMMYTMA-008099,1978-06-19,NA,NA,16,-33.55,-58.21666667,63.2738142043804
G21861,SEEDGWAS887,CIMMYTMA-008115,1952-08-01,7,5,246,14.5,-91.5,5.24218984564447
G21863,SEEDGWAS1800,CIMMYTMA-008122,1952-09-04,7,5,878,14.26666667,-89.88333333,6.77587617367675
G21866,SEEDGWAS1111,CIMMYTMA-008131,1952-12-07,7,5,721,14.616667,-91.4,5.26943463655153
G21869,SEEDGWAS888,CIMMYTMA-008149,1954-01-01,4,2,482,-1.634804,-77.602383,26.3293995709424
G21873,SEEDGWAS357,CIMMYTMA-008157,1954-01-01,2,12,104,0.320806,-79.458073,23.6337541875793
G21884,SEEDGWAS358,CIMMYTMA-008161,1954-01-01,NA,NA,726,-3.883333333,-80.26666667,26.3101428080722
G21903,SEEDGWAS3717,CIMMYTMA-008175,,7,5,2259,19.81666667,-99.11666667,4.07158177758421
G21903,SEEDGWAS5142,CIMMYTMA-008175,,7,5,2259,19.81666667,-99.11666667,4.07158177758421
G21914,SEEDGWAS5143,CIMMYTMA-008176,,7,5,2245,19.552262,-98.928459,3.7588257687609
G21914,SEEDGWAS3718,CIMMYTMA-008176,,7,5,2245,19.552262,-98.928459,3.7588257687609
G2193,SEEDGWAS1179,CIMMYTMA-000261,1954-01-01,7,5,303,16.409733,-98.06005,2.22798024642164
G21993,SEEDGWAS359,CIMMYTMA-008309,1954-01-01,NA,NA,1266,0.166666667,-78.66666667,24.3016345981059
G22001,SEEDGWAS360,CIMMYTMA-008311,1954-01-01,NA,NA,121,0.946978,-79.668164,23.0409964987472
G22061,SEEDGWAS889,CIMMYTMA-008319,1954-01-01,NA,NA,56,-0.643762,-80.053784,23.9321009401064
G22064,SEEDGWAS361,CIMMYTMA-008327,1954-01-01,NA,NA,121,0.946978,-79.668164,23.0409964987472
G22065,SEEDGWAS362,CIMMYTMA-008333,1954-01-01,NA,NA,218,-3.5,-79.83333333,26.2679040071698
G22069,SEEDGWAS363,CIMMYTMA-008335,1954-01-01,NA,NA,1266,0.166666667,-78.66666667,24.3016345981059
G22070,SEEDGWAS364,CIMMYTMA-008338,1954-01-01,NA,NA,121,0.946978,-79.668164,23.0409964987472
G22074,SEEDGWAS366,NA,NA,NA,NA,NA,NA,NA,NA
G22079,SEEDGWAS3244,CIMMYTMA-008395,,6,4,921,-25.8,-49.75,63.1502551069889
G22206,SEEDGWAS367,CIMMYTMA-008402,,11,9,443,-22.105321,-51.488565,59.380157625641
G22230,SEEDGWAS641,CIMMYTMA-008410,1954-07-07,12,10,791,-22.71666667,-44.15,65.4321446071306
G22243,SEEDGWAS1506,CIMMYTMA-008424,1952-08-25,7,5,271,14.885899,-89.513671,6.87670021624238
G22251,SEEDGWAS1507,CIMMYTMA-008425,1952-07-27,7,5,430,14.783333,-89.55,6.87814566903356
G22277,SEEDGWAS2064,CIMMYTMA-008438,1954-01-01,NA,NA,132,-26.892937,-57.100756,58.8006118947562
G22285,SEEDGWAS4505,NA,NA,NA,NA,NA,NA,NA,NA
G22285,SEEDGWAS3719,NA,NA,NA,NA,NA,NA,NA,NA
G22287,SEEDGWAS4506,NA,NA,NA,NA,NA,NA,NA,NA
G22292,SEEDGWAS2850,NA,NA,NA,NA,NA,NA,NA,NA
G22292,SEEDGWAS4507,NA,NA,NA,NA,NA,NA,NA,NA
G22293,SEEDGWAS3720,CIMMYTMA-008448,,7,5,2449,20.13333333,-98.75,4.02012297939312
G22293,SEEDGWAS4508,CIMMYTMA-008448,,7,5,2449,20.13333333,-98.75,4.02012297939312
G22294,SEEDGWAS4509,CIMMYTMA-008449,,7,5,2449,20.13333333,-98.75,4.02012297939312
G22300,SEEDGWAS5013,CIMMYTMA-008450,,7,5,2271,19.83333333,-98.98333333,3.98082210888099
G22303,SEEDGWAS2852,CIMMYTMA-008451,,7,5,2271,19.83333333,-98.98333333,3.98082210888099
G22303,SEEDGWAS4510,CIMMYTMA-008451,,7,5,2271,19.83333333,-98.98333333,3.98082210888099
G22311,SEEDGWAS2853,CIMMYTMA-008457,,7,5,2273,19.521431,-98.857468,3.68409949565982
G22311,SEEDGWAS4511,CIMMYTMA-008457,,7,5,2273,19.521431,-98.857468,3.68409949565982
G22323,SEEDGWAS2854,CIMMYTMA-008458,,7,5,2273,19.521431,-98.857468,3.68409949565982
G22323,SEEDGWAS4512,CIMMYTMA-008458,,7,5,2273,19.521431,-98.857468,3.68409949565982
G22324,SEEDGWAS2855,CIMMYTMA-008459,,7,5,2273,19.521431,-98.857468,3.68409949565982
G22324,SEEDGWAS4513,CIMMYTMA-008459,,7,5,2273,19.521431,-98.857468,3.68409949565982
G22325,SEEDGWAS2856,CIMMYTMA-008463,,7,5,2273,19.521431,-98.857468,3.68409949565982
G2233,SEEDGWAS1180,CIMMYTMA-000262,1947-01-01,7,5,139,16.735414,-98.281497,2.34801239794534
G22334,SEEDGWAS2857,CIMMYTMA-008465,,7,5,2273,19.521431,-98.857468,3.68409949565982
G22334,SEEDGWAS4514,CIMMYTMA-008465,,7,5,2273,19.521431,-98.857468,3.68409949565982
G22336,SEEDGWAS2858,CIMMYTMA-008472,,7,5,2273,19.521431,-98.857468,3.68409949565982
G22336,SEEDGWAS4515,CIMMYTMA-008472,,7,5,2273,19.521431,-98.857468,3.68409949565982
G22338,SEEDGWAS4516,CIMMYTMA-008475,,7,5,2273,19.521431,-98.857468,3.68409949565982
G22338,SEEDGWAS2859,CIMMYTMA-008475,,7,5,2273,19.521431,-98.857468,3.68409949565982
G22345,SEEDGWAS2860,CIMMYTMA-008481,,7,5,2273,19.521431,-98.857468,3.68409949565982
G22345,SEEDGWAS5014,CIMMYTMA-008481,,7,5,2273,19.521431,-98.857468,3.68409949565982
G2235,SEEDGWAS591,CIMMYTMA-000268,1946-01-01,6,4,1337,15.925349,-96.419028,1.36283979621561
G22350,SEEDGWAS4517,CIMMYTMA-008482,,7,5,2371,19.71666667,-98.73333333,3.71651720902785
G22350,SEEDGWAS3721,CIMMYTMA-008482,,7,5,2371,19.71666667,-98.73333333,3.71651720902785
G22351,SEEDGWAS4518,CIMMYTMA-008486,,7,5,2259,19.622791,-98.914614,3.79233977965279
G22355,SEEDGWAS2862,CIMMYTMA-008487,,7,5,2259,19.622791,-98.914614,3.79233977965279
G22355,SEEDGWAS5015,CIMMYTMA-008487,,7,5,2259,19.622791,-98.914614,3.79233977965279
G22358,SEEDGWAS5016,CIMMYTMA-008489,,7,5,2259,19.622791,-98.914614,3.79233977965279
G22358,SEEDGWAS2863,CIMMYTMA-008489,,7,5,2259,19.622791,-98.914614,3.79233977965279
G22362,SEEDGWAS5017,CIMMYTMA-008490,,7,5,2259,19.622791,-98.914614,3.79233977965279
G22362,SEEDGWAS2864,CIMMYTMA-008490,,7,5,2259,19.622791,-98.914614,3.79233977965279
G22364,SEEDGWAS4519,CIMMYTMA-008491,,7,5,2259,19.622791,-98.914614,3.79233977965279
G22367,SEEDGWAS2867,CIMMYTMA-008492,,7,5,2245,19.55,-98.91666667,3.74818480180002
G22367,SEEDGWAS5018,CIMMYTMA-008492,,7,5,2245,19.55,-98.91666667,3.74818480180002
G22368,SEEDGWAS2868,CIMMYTMA-008493,,7,5,2244,19.58333333,-99.03333333,3.86051959333919
G22368,SEEDGWAS5019,CIMMYTMA-008493,,7,5,2244,19.58333333,-99.03333333,3.86051959333919
G22396,SEEDGWAS5020,CIMMYTMA-008494,,7,5,2244,19.58333333,-99.03333333,3.86051959333919
G22397,SEEDGWAS4520,CIMMYTMA-008495,,7,5,2259,19.81666667,-99.11666667,4.07158177758421
G22398,SEEDGWAS4521,CIMMYTMA-008505,,7,5,2259,19.41666667,-98.88333333,3.64005500810087
G22398,SEEDGWAS2871,CIMMYTMA-008505,,7,5,2259,19.41666667,-98.88333333,3.64005500810087
G22399,SEEDGWAS5144,CIMMYTMA-008508,,7,5,2243,19.41666667,-98.93333333,3.68001365418665
G22399,SEEDGWAS3722,CIMMYTMA-008508,,7,5,2243,19.41666667,-98.93333333,3.68001365418665
G22401,SEEDGWAS4522,CIMMYTMA-008509,,7,5,2243,19.41666667,-98.93333333,3.68001365418665
G22406,SEEDGWAS4523,CIMMYTMA-008510,,7,5,2243,19.41666667,-98.93333333,3.68001365418665
G22407,SEEDGWAS2872,CIMMYTMA-008515,,7,5,2254,19.309678,-98.876836,3.57114192620931
G22407,SEEDGWAS4524,CIMMYTMA-008515,,7,5,2254,19.309678,-98.876836,3.57114192620931
G22408,SEEDGWAS2873,NA,NA,NA,NA,NA,NA,NA,NA
G22408,SEEDGWAS5021,NA,NA,NA,NA,NA,NA,NA,NA
G22411,SEEDGWAS2874,CIMMYTMA-008518,,7,5,2254,19.309678,-98.876836,3.57114192620931
G22411,SEEDGWAS4525,CIMMYTMA-008518,,7,5,2254,19.309678,-98.876836,3.57114192620931
G22421,SEEDGWAS5022,CIMMYTMA-008519,,7,5,2247,19.25,-98.88333333,3.54181380127317
G22421,SEEDGWAS2875,CIMMYTMA-008519,,7,5,2247,19.25,-98.88333333,3.54181380127317
G22422,SEEDGWAS4526,CIMMYTMA-008520,,7,5,2247,19.25,-98.88333333,3.54181380127317
G22422,SEEDGWAS2876,CIMMYTMA-008520,,7,5,2247,19.25,-98.88333333,3.54181380127317
G22423,SEEDGWAS4527,CIMMYTMA-008548,,7,5,2549,19.56,-99.76,4.44459482717807
G22424,SEEDGWAS4528,CIMMYTMA-008549,,7,5,2549,19.56,-99.76,4.44459482717807
G22424,SEEDGWAS2877,CIMMYTMA-008549,,7,5,2549,19.56,-99.76,4.44459482717807
G22425,SEEDGWAS4529,CIMMYTMA-008552,,7,5,2549,19.56,-99.76,4.44459482717807
G22426,SEEDGWAS5023,CIMMYTMA-008554,,7,5,2273,19.521431,-98.857468,3.68409949565982
G22429,SEEDGWAS2880,CIMMYTMA-008561,,7,5,2286,19.22,-98.85,3.49730221710649
G22429,SEEDGWAS4530,CIMMYTMA-008561,,7,5,2286,19.22,-98.85,3.49730221710649
G22430,SEEDGWAS4531,CIMMYTMA-008565,,7,5,2328,19.58333333,-98.81666667,3.69173254761383
G22430,SEEDGWAS3723,CIMMYTMA-008565,,7,5,2328,19.58333333,-98.81666667,3.69173254761383
G22434,SEEDGWAS4532,CIMMYTMA-008566,,7,5,2328,19.58333333,-98.81666667,3.69173254761383
G22435,SEEDGWAS2881,CIMMYTMA-008571,,7,5,2273,19.211077,-98.865944,3.50529847879192
G22435,SEEDGWAS4533,CIMMYTMA-008571,,7,5,2273,19.211077,-98.865944,3.50529847879192
G22441,SEEDGWAS2882,CIMMYTMA-008578,,7,5,2328,19.58333333,-98.81666667,3.69173254761383
G22441,SEEDGWAS4534,CIMMYTMA-008578,,7,5,2328,19.58333333,-98.81666667,3.69173254761383
G22444,SEEDGWAS2883,CIMMYTMA-008580,,7,5,2328,19.58333333,-98.81666667,3.69173254761383
G22444,SEEDGWAS4535,CIMMYTMA-008580,,7,5,2328,19.58333333,-98.81666667,3.69173254761383
G22451,SEEDGWAS2884,CIMMYTMA-008582,,7,5,2328,19.58333333,-98.81666667,3.69173254761383
G22453,SEEDGWAS5242,NA,NA,NA,NA,NA,NA,NA,NA
G22453,SEEDGWAS5126,NA,NA,NA,NA,NA,NA,NA,NA
G22457,SEEDGWAS4536,NA,NA,NA,NA,NA,NA,NA,NA
G22457,SEEDGWAS2885,NA,NA,NA,NA,NA,NA,NA,NA
G22458,SEEDGWAS2886,NA,NA,NA,NA,NA,NA,NA,NA
G22458,SEEDGWAS4537,NA,NA,NA,NA,NA,NA,NA,NA
G22459,SEEDGWAS3724,CIMMYTMA-008605,,7,5,2608,19.578317,-98.583348,3.51247330562454
G22459,SEEDGWAS4538,CIMMYTMA-008605,,7,5,2608,19.578317,-98.583348,3.51247330562454
G22465,SEEDGWAS4539,CIMMYTMA-008613,,7,5,2608,19.578317,-98.583348,3.51247330562454
G22465,SEEDGWAS3725,CIMMYTMA-008613,,7,5,2608,19.578317,-98.583348,3.51247330562454
G22466,SEEDGWAS2065,CIMMYTMA-008616,,12,10,720,-21.83333333,-46.88333333,62.7352571794123
G22467,SEEDGWAS368,CIMMYTMA-008623,1944-01-01,7,5,36,20.204528,-89.286389,7.33323750429897
G22470,SEEDGWAS890,CIMMYTMA-008625,1948-01-01,7,5,20,20.782939,-89.021165,7.8224087874649
G22473,SEEDGWAS2887,CIMMYTMA-008666,1954-01-01,NA,NA,2657,0.216666667,-78.26666667,24.5536204493463
G22478,SEEDGWAS4116,CIMMYTMA-008687,1978-05-07,NA,NA,134,-31.73333333,-55.98333333,63.2147332977606
G2249,SEEDGWAS4899,CIMMYTMA-000273,1944-01-01,7,5,1735,20.5,-100.983333,5.98166160768803
G2249,SEEDGWAS2317,CIMMYTMA-000273,1944-01-01,7,5,1735,20.5,-100.983333,5.98166160768803
G22491,SEEDGWAS4540,CIMMYTMA-008843,1976-01-01,NA,NA,2669,19.28333333,-99.65,4.20898522312026
G22492,SEEDGWAS4541,CIMMYTMA-008846,1976-01-01,NA,NA,2669,19.28333333,-99.65,4.20898522312026
G22506,SEEDGWAS4542,CIMMYTMA-008847,1976-01-01,NA,NA,2669,19.28333333,-99.65,4.20898522312026
G22514,SEEDGWAS4543,CIMMYTMA-008848,1976-01-01,NA,NA,2669,19.28333333,-99.65,4.20898522312026
G22521,SEEDGWAS2066,CIMMYTMA-008852,1949-01-01,NA,NA,732,-24,-51,61.0107686099575
G22529,SEEDGWAS2067,CIMMYTMA-008853,,NA,NA,245,-29.333333,-54.166667,62.5742443450623
G22534,SEEDGWAS1508,CIMMYTMA-008856,,12,10,611,-22.084753,-48.302538,61.7904509276994
G22571,SEEDGWAS3501,CIMMYTMA-008916,1954-01-01,NA,NA,1509,-17.2,-70.93333333,42.567704317427
G22581,SEEDGWAS891,CIMMYTMA-008995,1954-01-01,12,10,83,-11.08858,-77.581794,33.7609781448869
G22582,SEEDGWAS3726,CIMMYTMA-009003,1954-01-01,7,5,62,-17.1,-71.76666667,42.0009590619958
G22583,SEEDGWAS2888,CIMMYTMA-009014,1954-01-01,NA,NA,1885,-9.916666667,-76.23333333,33.5600995655519
G22589,SEEDGWAS892,CIMMYTMA-009033,1954-01-01,NA,NA,126,-12.05,-77.05,34.8569777200746
G22597,SEEDGWAS2484,NA,NA,NA,NA,NA,NA,NA,NA
G22605,SEEDGWAS3502,NA,NA,NA,NA,NA,NA,NA,NA
G22607,SEEDGWAS370,NA,NA,NA,NA,NA,NA,NA,NA
G2262,SEEDGWAS4210,CIMMYTMA-000279,1943-01-01,7,5,1790,21.045822,-101.664012,6.85073294728863
G2263,SEEDGWAS5191,CIMMYTMA-000280,1952-02-02,7,5,1768,20.59568,-100.777428,5.8652430233703
G2263,SEEDGWAS4900,CIMMYTMA-000280,1952-02-02,7,5,1768,20.59568,-100.777428,5.8652430233703
G22638,SEEDGWAS5243,CIMMYTMA-009051,1954-01-01,8,6,1235,8.296702,-71.788833,25.7864228975487
G22640,SEEDGWAS2068,CIMMYTMA-009054,1954-01-01,NA,NA,705,7.694034,-72.27062,25.5533421898792
G22673,SEEDGWAS893,CIMMYTMA-009056,1954-01-01,NA,NA,219,10.313342,-66.652711,30.1320640342229
G22685,SEEDGWAS3727,CIMMYTMA-009058,1954-01-01,6,4,2406,8.706968,-70.996413,26.3962335979397
G2269,SEEDGWAS2672,CIMMYTMA-000283,1952-01-30,7,5,1944,20.765746,-100.050632,5.39804435917693
G2269,SEEDGWAS4288,CIMMYTMA-000283,1952-01-30,7,5,1944,20.765746,-100.050632,5.39804435917693
G22721,SEEDGWAS4544,CIMMYTMA-009113,1970-02-28,7,5,1180,17.186388,-96.172744,0.191815913735011
G22735,SEEDGWAS3728,CIMMYTMA-009126,1944-01-01,6,4,2168,19.091228,-98.31206,2.98947292733184
G22740,SEEDGWAS3247,CIMMYTMA-009132,,5,3,400,-28.033333,-54.333333,61.5002845521872
